               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,              0.0936,             0.12508,                   0,             0.87629,             0.79219,              0.8631,             0.38199,            0.078751,             0.13248,                   0,            0.006106,            0.006106,            0.006106
                  61,            0.096863,             0.13685,                   0,             0.87505,             0.79908,             0.86099,             0.34602,            0.080521,             0.13606,                   0,             0.00604,             0.00604,             0.00604
                  62,            0.094906,             0.13505,                   0,             0.82162,             0.77497,              0.8396,             0.33896,            0.082354,             0.13514,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.094735,              0.1291,                   0,             0.88269,             0.78613,             0.84977,             0.38571,            0.078426,             0.13299,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.096104,             0.13952,                   0,             0.87585,             0.79334,             0.85948,             0.38366,            0.078536,             0.13236,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.092856,             0.12729,                   0,             0.83846,             0.81171,             0.86036,             0.38537,            0.077669,             0.13214,                   0,            0.005776,            0.005776,            0.005776
                  66,             0.09313,             0.13037,                   0,             0.85006,             0.77458,             0.83797,             0.31081,            0.082711,             0.13591,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.093887,             0.13567,                   0,              0.8713,             0.78301,             0.85902,              0.3426,            0.079508,             0.13416,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.092388,             0.12757,                   0,             0.86651,             0.78186,             0.84613,             0.32448,            0.081876,             0.13301,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.093833,             0.13303,                   0,             0.87067,             0.77842,             0.83082,             0.34605,            0.079481,             0.13529,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.092257,             0.12876,                   0,             0.85525,             0.80727,             0.87574,             0.39783,            0.078061,             0.13339,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.091623,             0.13102,                   0,             0.88176,             0.82191,             0.88715,             0.40379,            0.077736,             0.13472,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.093809,             0.12929,                   0,             0.86892,             0.79219,              0.8724,             0.36604,            0.080633,              0.1357,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.093854,             0.13281,                   0,             0.87185,             0.80451,             0.86277,             0.37079,            0.078168,              0.1357,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.090826,             0.12353,                   0,             0.84422,             0.79639,             0.84586,              0.3396,            0.081269,             0.13359,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.094431,             0.13197,                   0,             0.87249,               0.817,              0.8665,              0.4068,            0.077031,             0.13318,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.094112,             0.13238,                   0,             0.85763,             0.77458,             0.84286,             0.34442,            0.080501,             0.13338,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.091836,             0.12801,                   0,             0.87882,             0.80768,             0.87083,             0.36863,            0.078298,             0.13212,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.093285,              0.1329,                   0,             0.88748,             0.81286,             0.87691,             0.39881,            0.076937,             0.13184,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.092788,             0.12671,                   0,             0.86876,              0.7899,             0.85159,             0.35218,             0.07975,             0.13433,                   0,            0.004852,            0.004852,            0.004852
                  80,             0.09191,             0.13054,                   0,             0.88454,              0.8163,             0.88003,             0.37704,            0.077813,             0.13315,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.089537,             0.12477,                   0,             0.87185,             0.79668,             0.85973,             0.38057,            0.079034,             0.13561,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.092198,             0.13158,                   0,             0.88564,             0.80367,             0.86752,             0.39023,            0.077049,             0.13059,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.090437,             0.13172,                   0,             0.88418,              0.7876,             0.85847,             0.36733,            0.078497,             0.13249,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.089322,             0.12714,                   0,             0.89985,             0.79793,             0.86939,             0.38489,            0.077552,              0.1344,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.091801,              0.1283,                   0,             0.90428,             0.80138,             0.87452,             0.38492,            0.077053,             0.13229,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.093094,             0.13313,                   0,             0.90525,             0.79679,             0.86793,             0.37247,            0.077792,             0.13239,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.090012,             0.12907,                   0,             0.88252,             0.80827,             0.87626,              0.3621,            0.078349,             0.13422,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.092713,             0.13435,                   0,             0.88467,              0.8102,             0.88344,             0.39528,             0.07679,             0.13232,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.090242,             0.12811,                   0,             0.88383,             0.79334,              0.8678,             0.35516,            0.079779,             0.13135,                   0,            0.004192,            0.004192,            0.004192
                  90,            0.090297,             0.12866,                   0,             0.86878,             0.78291,             0.86383,             0.34762,            0.079107,             0.13389,                   0,            0.004126,            0.004126,            0.004126
                  91,            0.091025,             0.12957,                   0,             0.89452,             0.81286,             0.86996,             0.37846,            0.077495,             0.13131,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.089298,             0.12456,                   0,             0.88356,             0.79793,             0.86197,              0.3547,              0.0797,             0.13274,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.089756,             0.12887,                   0,             0.89669,             0.80713,             0.87773,             0.39718,            0.076515,             0.13039,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.089305,             0.12543,                   0,             0.89206,             0.79705,             0.87298,             0.37236,            0.077535,             0.13194,                   0,            0.003862,            0.003862,            0.003862
                  95,            0.089534,             0.12592,                   0,             0.91584,             0.79961,             0.88008,             0.38295,            0.076888,             0.13168,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.091461,              0.1327,                   0,             0.90647,             0.80253,             0.87852,             0.39368,            0.076533,             0.13145,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.090374,             0.13479,                   0,              0.9144,             0.79717,             0.86929,             0.39324,            0.076468,              0.1311,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.090687,               0.131,                   0,             0.87019,             0.80367,             0.86086,             0.35758,            0.078659,             0.13259,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.090398,             0.13145,                   0,             0.90213,             0.80426,             0.87404,             0.39972,            0.075691,             0.12976,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.088746,             0.12312,                   0,             0.88841,             0.82434,             0.87976,             0.37684,            0.077241,             0.13197,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.089362,             0.12608,                   0,             0.88064,             0.81322,              0.8712,             0.37925,            0.077305,             0.13129,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.090878,                0.13,                   0,             0.88402,              0.8226,             0.88204,             0.38039,            0.077167,             0.13075,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.091764,             0.13211,                   0,             0.88819,             0.83467,             0.89813,              0.4143,            0.075442,             0.13076,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.088142,             0.12612,                   0,             0.90619,             0.82067,             0.89118,             0.40364,            0.076066,             0.12867,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.089891,             0.13328,                   0,             0.86256,             0.81421,             0.87107,             0.37592,             0.07724,             0.13301,                   0,            0.003136,            0.003136,            0.003136
                 106,             0.08889,             0.12227,                   0,             0.88128,             0.81171,              0.8652,             0.37758,            0.077204,              0.1321,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.087819,             0.12375,                   0,              0.8833,              0.8209,             0.87736,             0.38183,            0.076616,             0.12993,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.088073,             0.12199,                   0,             0.88648,              0.8163,             0.87309,             0.37982,            0.077076,             0.12978,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.087499,             0.12257,                   0,             0.88686,             0.82549,             0.87184,             0.38249,            0.076654,             0.13024,                   0,            0.002872,            0.002872,            0.002872
                 110,             0.08986,             0.13485,                   0,              0.8884,             0.81515,             0.88323,             0.38348,            0.077283,             0.13052,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.089065,             0.12349,                   0,             0.88731,             0.80941,             0.87739,             0.36534,            0.077116,             0.13239,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.089325,             0.12733,                   0,             0.88656,             0.83467,             0.88638,             0.38556,             0.07672,             0.13272,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.088162,             0.12658,                   0,             0.87977,             0.83123,              0.8791,             0.39621,            0.075803,             0.13035,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.087708,             0.12413,                   0,             0.88511,             0.83352,             0.88802,             0.39788,            0.076047,             0.12955,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.091093,             0.13681,                   0,             0.88324,             0.80367,             0.88583,              0.3587,            0.078239,             0.13358,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.087921,             0.12386,                   0,             0.87954,             0.81312,              0.8751,             0.35779,            0.077863,             0.13169,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.088625,             0.13026,                   0,             0.87497,             0.82778,             0.88206,             0.38068,            0.077439,              0.1322,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.088447,             0.12616,                   0,             0.89417,             0.81487,             0.87653,             0.38376,            0.076827,             0.13104,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.090901,             0.13567,                   0,             0.88134,             0.82319,             0.88105,             0.37415,            0.077059,             0.13122,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.090436,             0.12971,                   0,             0.89493,             0.81745,             0.88331,             0.39254,            0.076131,             0.13311,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.089593,             0.12861,                   0,              0.9046,             0.81401,             0.88135,             0.39822,            0.075919,             0.13147,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.090577,             0.13117,                   0,             0.90331,             0.82549,             0.89237,             0.40249,             0.07556,             0.13027,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.087256,             0.12206,                   0,             0.89164,             0.83135,             0.88614,             0.39645,            0.076051,             0.13041,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.088942,             0.13383,                   0,             0.88479,             0.83352,             0.88613,             0.40832,            0.075647,             0.12948,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.089085,              0.1306,                   0,             0.89043,              0.8186,             0.87643,             0.35259,            0.078022,             0.13367,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.089272,             0.12568,                   0,             0.89787,             0.81755,              0.8901,             0.38931,            0.076711,             0.13215,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.090223,             0.13066,                   0,             0.88456,             0.82319,             0.87994,             0.37435,            0.077377,               0.132,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.088178,             0.12433,                   0,             0.88882,             0.81684,             0.87883,             0.39249,            0.076168,             0.13149,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.091107,             0.13262,                   0,             0.89221,             0.81729,             0.87589,             0.38456,            0.076579,             0.13306,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.089553,             0.12887,                   0,             0.89589,             0.82319,             0.88572,             0.39584,            0.075948,             0.13121,                   0,            0.001486,            0.001486,            0.001486
                 131,               0.088,             0.12613,                   0,             0.88874,             0.81401,             0.87517,             0.37419,            0.076829,             0.13239,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.090073,             0.13369,                   0,             0.88132,             0.82778,             0.88247,             0.38884,            0.076185,             0.13248,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.086722,             0.12369,                   0,             0.89368,             0.82998,             0.88048,             0.40343,            0.075268,             0.13161,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.088856,             0.12985,                   0,             0.87999,             0.83348,             0.88369,             0.39229,            0.076052,              0.1308,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.088028,             0.12848,                   0,             0.89325,             0.81661,             0.87966,             0.38245,            0.076324,             0.13075,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.089495,             0.13118,                   0,             0.89187,             0.82549,             0.88049,             0.38088,            0.076679,             0.13172,                   0,             0.00109,             0.00109,             0.00109
                 137,             0.08813,             0.12602,                   0,             0.89818,             0.82034,             0.87942,              0.3893,            0.076227,              0.1313,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.090351,             0.12954,                   0,             0.88515,             0.82204,             0.88033,             0.38895,            0.076368,             0.13214,                   0,            0.000958,            0.000958,            0.000958
                 139,             0.08574,             0.12037,                   0,             0.89864,             0.81434,              0.8766,              0.3754,            0.076462,             0.13169,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.089962,             0.13122,                   0,             0.88992,             0.81682,             0.87075,             0.38265,            0.076439,             0.13087,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.087554,             0.12533,                   0,             0.89846,             0.82291,             0.88774,             0.39508,            0.075889,             0.13122,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.087341,              0.1254,                   0,             0.88873,             0.82527,             0.88235,             0.37484,            0.076805,             0.13224,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.089046,             0.12362,                   0,             0.89254,             0.82778,             0.88476,             0.38203,            0.076647,             0.13245,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.089043,             0.12842,                   0,             0.88843,             0.82319,             0.87977,             0.38335,            0.076479,             0.13165,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.088964,             0.13268,                   0,             0.89303,             0.82778,             0.88628,              0.3889,            0.076139,             0.13161,                   0,            0.000496,            0.000496,            0.000496
                 146,             0.08907,             0.12882,                   0,             0.89099,             0.82778,             0.88509,             0.39249,             0.07622,             0.13115,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.089136,             0.12792,                   0,             0.89064,             0.83467,             0.88429,             0.39589,            0.075777,             0.13026,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.088132,             0.12766,                   0,             0.88616,             0.83113,             0.88287,             0.39911,            0.075613,             0.13047,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.088596,             0.13503,                   0,             0.87945,             0.83757,             0.87882,              0.3962,            0.075924,             0.13102,                   0,            0.000232,            0.000232,            0.000232
